track_id,track_name,artist_id,artist_name,popularity,features
1uKI4JKUIUJC0aXJqKCl6y,Wing Wing,5R7AMwDeroq6Ls0COQYpS4,Kep1er,49,"{'danceability': 0.734, 'energy': 0.904, 'key': 11, 'loudness': -2.819, 'mode': 0, 'speechiness': 0.105, 'acousticness': 0.0202, 'instrumentalness': 0.00135, 'liveness': 0.0388, 'valence': 0.631, 'tempo': 128.064, 'type': 'audio_features', 'id': '1uKI4JKUIUJC0aXJqKCl6y', 'uri': 'spotify:track:1uKI4JKUIUJC0aXJqKCl6y', 'track_href': 'https://api.spotify.com/v1/tracks/1uKI4JKUIUJC0aXJqKCl6y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1uKI4JKUIUJC0aXJqKCl6y', 'duration_ms': 195227, 'time_signature': 4}"
0wavGRldH0AWyu2zvTz8zb,Sweet Nothing,06HL4z0CvFAxyc27GXpf02,Taylor Swift,71,"{'danceability': 0.336, 'energy': 0.161, 'key': 0, 'loudness': -14.973, 'mode': 1, 'speechiness': 0.0456, 'acousticness': 0.968, 'instrumentalness': 0.00011, 'liveness': 0.115, 'valence': 0.407, 'tempo': 176.48, 'type': 'audio_features', 'id': '0wavGRldH0AWyu2zvTz8zb', 'uri': 'spotify:track:0wavGRldH0AWyu2zvTz8zb', 'track_href': 'https://api.spotify.com/v1/tracks/0wavGRldH0AWyu2zvTz8zb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0wavGRldH0AWyu2zvTz8zb', 'duration_ms': 188497, 'time_signature': 4}"
5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,06HL4z0CvFAxyc27GXpf02,Taylor Swift,79,"{'danceability': 0.735, 'energy': 0.449, 'key': 7, 'loudness': -10.56, 'mode': 0, 'speechiness': 0.0883, 'acousticness': 0.23, 'instrumentalness': 0.00126, 'liveness': 0.132, 'valence': 0.0955, 'tempo': 97.05, 'type': 'audio_features', 'id': '5jQI2r1RdgtuT8S3iG8zFC', 'uri': 'spotify:track:5jQI2r1RdgtuT8S3iG8zFC', 'track_href': 'https://api.spotify.com/v1/tracks/5jQI2r1RdgtuT8S3iG8zFC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5jQI2r1RdgtuT8S3iG8zFC', 'duration_ms': 202396, 'time_signature': 4}"
6FxdAycUNPT8gHH5JhG2xI,Lay Up N’ Chill (feat. A Boogie Wit da Hoodie),1W7FNibLa0O0b572tB2w7t,Pink Sweat$,46,"{'danceability': 0.528, 'energy': 0.683, 'key': 1, 'loudness': -4.074, 'mode': 0, 'speechiness': 0.263, 'acousticness': 0.26, 'instrumentalness': 0, 'liveness': 0.0857, 'valence': 0.539, 'tempo': 134.92, 'type': 'audio_features', 'id': '6FxdAycUNPT8gHH5JhG2xI', 'uri': 'spotify:track:6FxdAycUNPT8gHH5JhG2xI', 'track_href': 'https://api.spotify.com/v1/tracks/6FxdAycUNPT8gHH5JhG2xI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6FxdAycUNPT8gHH5JhG2xI', 'duration_ms': 153736, 'time_signature': 4}"
6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,3uwAm6vQy7kWPS2bciKWx9,girl in red,84,"{'danceability': 0.566, 'energy': 0.366, 'key': 7, 'loudness': -12.808, 'mode': 1, 'speechiness': 0.028, 'acousticness': 0.113, 'instrumentalness': 0.181, 'liveness': 0.155, 'valence': 0.237, 'tempo': 129.96, 'type': 'audio_features', 'id': '6IPwKM3fUUzlElbvKw2sKl', 'uri': 'spotify:track:6IPwKM3fUUzlElbvKw2sKl', 'track_href': 'https://api.spotify.com/v1/tracks/6IPwKM3fUUzlElbvKw2sKl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6IPwKM3fUUzlElbvKw2sKl', 'duration_ms': 184154, 'time_signature': 4}"
3axLCXlw1dxiQQHeU6VlqO,Christmas in New York,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,31,"{'danceability': 0.254, 'energy': 0.47, 'key': 4, 'loudness': -7.944, 'mode': 1, 'speechiness': 0.0288, 'acousticness': 0.662, 'instrumentalness': 0, 'liveness': 0.274, 'valence': 0.161, 'tempo': 96.513, 'type': 'audio_features', 'id': '3axLCXlw1dxiQQHeU6VlqO', 'uri': 'spotify:track:3axLCXlw1dxiQQHeU6VlqO', 'track_href': 'https://api.spotify.com/v1/tracks/3axLCXlw1dxiQQHeU6VlqO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3axLCXlw1dxiQQHeU6VlqO', 'duration_ms': 273395, 'time_signature': 3}"
79pUbgRjhBrZeTEujCh4Za,HUGS,4y0wFJ5jmCUNRLZfsw1I7g,AB6IX,13,"{'danceability': 0.668, 'energy': 0.803, 'key': 0, 'loudness': -3.229, 'mode': 1, 'speechiness': 0.113, 'acousticness': 0.0355, 'instrumentalness': 0, 'liveness': 0.277, 'valence': 0.741, 'tempo': 159.977, 'type': 'audio_features', 'id': '79pUbgRjhBrZeTEujCh4Za', 'uri': 'spotify:track:79pUbgRjhBrZeTEujCh4Za', 'track_href': 'https://api.spotify.com/v1/tracks/79pUbgRjhBrZeTEujCh4Za', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/79pUbgRjhBrZeTEujCh4Za', 'duration_ms': 171751, 'time_signature': 4}"
3yRdRil3CldYFNS3eYAf1X,Tangerine Love (Favorite),1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,51,"{'danceability': 0.753, 'energy': 0.88, 'key': 1, 'loudness': -2.706, 'mode': 0, 'speechiness': 0.0768, 'acousticness': 0.245, 'instrumentalness': 0, 'liveness': 0.211, 'valence': 0.708, 'tempo': 99.983, 'type': 'audio_features', 'id': '3yRdRil3CldYFNS3eYAf1X', 'uri': 'spotify:track:3yRdRil3CldYFNS3eYAf1X', 'track_href': 'https://api.spotify.com/v1/tracks/3yRdRil3CldYFNS3eYAf1X', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3yRdRil3CldYFNS3eYAf1X', 'duration_ms': 178680, 'time_signature': 4}"
1z3TKT67SglIzFmHM7xxyK,Celebrate,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,37,"{'danceability': 0.602, 'energy': 0.845, 'key': 0, 'loudness': -2.631, 'mode': 1, 'speechiness': 0.0684, 'acousticness': 0.0424, 'instrumentalness': 0, 'liveness': 0.39, 'valence': 0.564, 'tempo': 117.987, 'type': 'audio_features', 'id': '1z3TKT67SglIzFmHM7xxyK', 'uri': 'spotify:track:1z3TKT67SglIzFmHM7xxyK', 'track_href': 'https://api.spotify.com/v1/tracks/1z3TKT67SglIzFmHM7xxyK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1z3TKT67SglIzFmHM7xxyK', 'duration_ms': 213280, 'time_signature': 4}"
3k7FTBQkstaBcYHamx9jqe,Beautiful Christmas,1z4g3DjTBBZKhvAroFlhOM,Red Velvet,49,"{'danceability': 0.719, 'energy': 0.792, 'key': 1, 'loudness': -2.549, 'mode': 1, 'speechiness': 0.0311, 'acousticness': 0.0365, 'instrumentalness': 0, 'liveness': 0.33, 'valence': 0.727, 'tempo': 109.98, 'type': 'audio_features', 'id': '3k7FTBQkstaBcYHamx9jqe', 'uri': 'spotify:track:3k7FTBQkstaBcYHamx9jqe', 'track_href': 'https://api.spotify.com/v1/tracks/3k7FTBQkstaBcYHamx9jqe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3k7FTBQkstaBcYHamx9jqe', 'duration_ms': 209800, 'time_signature': 4}"
30rtOYxOV6rho3Hza6hCrg,Can You Feel the Love Tonight,2jHp7gQArCQrlMvdrIVFCg,Anson Seabra,44,"{'danceability': 0.586, 'energy': 0.0584, 'key': 5, 'loudness': -19.519, 'mode': 1, 'speechiness': 0.0352, 'acousticness': 0.948, 'instrumentalness': 0.00084, 'liveness': 0.0974, 'valence': 0.374, 'tempo': 125.99, 'type': 'audio_features', 'id': '30rtOYxOV6rho3Hza6hCrg', 'uri': 'spotify:track:30rtOYxOV6rho3Hza6hCrg', 'track_href': 'https://api.spotify.com/v1/tracks/30rtOYxOV6rho3Hza6hCrg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/30rtOYxOV6rho3Hza6hCrg', 'duration_ms': 234471, 'time_signature': 4}"
0zavRY9lIR1UZIX0vRZImx,My Only Wish (feat. Christopher),4FcZfItjVIsfO9TynErl7X,Jubël,27,"{'danceability': 0.596, 'energy': 0.456, 'key': 1, 'loudness': -7.793, 'mode': 1, 'speechiness': 0.0264, 'acousticness': 0.785, 'instrumentalness': 0, 'liveness': 0.071, 'valence': 0.596, 'tempo': 99.999, 'type': 'audio_features', 'id': '0zavRY9lIR1UZIX0vRZImx', 'uri': 'spotify:track:0zavRY9lIR1UZIX0vRZImx', 'track_href': 'https://api.spotify.com/v1/tracks/0zavRY9lIR1UZIX0vRZImx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0zavRY9lIR1UZIX0vRZImx', 'duration_ms': 151656, 'time_signature': 4}"
2RSHP21KqTUkCfy4xgwuN1,Heartbeat,4IWBUUAFIplrNtaOHcJPRM,James Arthur,59,"{'danceability': 0.438, 'energy': 0.435, 'key': 5, 'loudness': -9.967, 'mode': 1, 'speechiness': 0.0442, 'acousticness': 0.499, 'instrumentalness': 0, 'liveness': 0.118, 'valence': 0.433, 'tempo': 137.247, 'type': 'audio_features', 'id': '2RSHP21KqTUkCfy4xgwuN1', 'uri': 'spotify:track:2RSHP21KqTUkCfy4xgwuN1', 'track_href': 'https://api.spotify.com/v1/tracks/2RSHP21KqTUkCfy4xgwuN1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2RSHP21KqTUkCfy4xgwuN1', 'duration_ms': 231723, 'time_signature': 4}"
1brnLTvarI9D1hLP6z2Ar8,Thank God,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,73,"{'danceability': 0.738, 'energy': 0.455, 'key': 3, 'loudness': -8.735, 'mode': 1, 'speechiness': 0.0352, 'acousticness': 0.695, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.441, 'tempo': 99.945, 'type': 'audio_features', 'id': '1brnLTvarI9D1hLP6z2Ar8', 'uri': 'spotify:track:1brnLTvarI9D1hLP6z2Ar8', 'track_href': 'https://api.spotify.com/v1/tracks/1brnLTvarI9D1hLP6z2Ar8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1brnLTvarI9D1hLP6z2Ar8', 'duration_ms': 174560, 'time_signature': 4}"
2KhA8BHVmYnp7a8BDUuvib,Christmas Time With You [Feat. Frawley],378dH6EszOLFShpRzAQkVM,Lindsey Stirling,27,"{'danceability': 0.552, 'energy': 0.76, 'key': 7, 'loudness': -4.44, 'mode': 1, 'speechiness': 0.0385, 'acousticness': 0.0494, 'instrumentalness': 0, 'liveness': 0.11, 'valence': 0.695, 'tempo': 76.009, 'type': 'audio_features', 'id': '2KhA8BHVmYnp7a8BDUuvib', 'uri': 'spotify:track:2KhA8BHVmYnp7a8BDUuvib', 'track_href': 'https://api.spotify.com/v1/tracks/2KhA8BHVmYnp7a8BDUuvib', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2KhA8BHVmYnp7a8BDUuvib', 'duration_ms': 200787, 'time_signature': 4}"
31wuLarPgLZJSlohr7OCjj,Secret Sauce,3JjvsPeGMbDJqsphe2z8xU,P1Harmony,42,"{'danceability': 0.651, 'energy': 0.861, 'key': 3, 'loudness': -3.56, 'mode': 0, 'speechiness': 0.187, 'acousticness': 0.0937, 'instrumentalness': 0, 'liveness': 0.0941, 'valence': 0.492, 'tempo': 103.834, 'type': 'audio_features', 'id': '31wuLarPgLZJSlohr7OCjj', 'uri': 'spotify:track:31wuLarPgLZJSlohr7OCjj', 'track_href': 'https://api.spotify.com/v1/tracks/31wuLarPgLZJSlohr7OCjj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/31wuLarPgLZJSlohr7OCjj', 'duration_ms': 189787, 'time_signature': 4}"
7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,38EmEgXkgK51MT2tPY0EoC,Bobby Helms,58,"{'danceability': 0.754, 'energy': 0.424, 'key': 2, 'loudness': -8.463, 'mode': 1, 'speechiness': 0.0363, 'acousticness': 0.643, 'instrumentalness': 0, 'liveness': 0.0652, 'valence': 0.806, 'tempo': 119.705, 'type': 'audio_features', 'id': '7vQbuQcyTflfCIOu3Uzzya', 'uri': 'spotify:track:7vQbuQcyTflfCIOu3Uzzya', 'track_href': 'https://api.spotify.com/v1/tracks/7vQbuQcyTflfCIOu3Uzzya', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7vQbuQcyTflfCIOu3Uzzya', 'duration_ms': 130973, 'time_signature': 4}"
0QHEIqNKsMoOY5urbzN48u,Made You Look,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,83,"{'danceability': 0.834, 'energy': 0.522, 'key': 10, 'loudness': -3.574, 'mode': 1, 'speechiness': 0.0703, 'acousticness': 0.34, 'instrumentalness': 1.59e-06, 'liveness': 0.0783, 'valence': 0.854, 'tempo': 145.035, 'type': 'audio_features', 'id': '0QHEIqNKsMoOY5urbzN48u', 'uri': 'spotify:track:0QHEIqNKsMoOY5urbzN48u', 'track_href': 'https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u', 'duration_ms': 134256, 'time_signature': 4}"
1N1ZpYUJc9fwrqk53FGgWv,Santa's Coming for Us,5WUlDfRSoLAfcVSX1WnrxN,Sia,51,"{'danceability': 0.668, 'energy': 0.857, 'key': 1, 'loudness': -4.485, 'mode': 1, 'speechiness': 0.0994, 'acousticness': 0.0202, 'instrumentalness': 0, 'liveness': 0.047, 'valence': 0.718, 'tempo': 93.01, 'type': 'audio_features', 'id': '1N1ZpYUJc9fwrqk53FGgWv', 'uri': 'spotify:track:1N1ZpYUJc9fwrqk53FGgWv', 'track_href': 'https://api.spotify.com/v1/tracks/1N1ZpYUJc9fwrqk53FGgWv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1N1ZpYUJc9fwrqk53FGgWv', 'duration_ms': 206539, 'time_signature': 4}"
1Bo4rmJ5bFUcq03tjJY98H,Mr. Snowman,0MBNzfGHTiPYag4DupDXUj,Sarah Kang,31,"{'danceability': 0.823, 'energy': 0.271, 'key': 11, 'loudness': -12.586, 'mode': 1, 'speechiness': 0.0309, 'acousticness': 0.55, 'instrumentalness': 0.0129, 'liveness': 0.173, 'valence': 0.681, 'tempo': 83.976, 'type': 'audio_features', 'id': '1Bo4rmJ5bFUcq03tjJY98H', 'uri': 'spotify:track:1Bo4rmJ5bFUcq03tjJY98H', 'track_href': 'https://api.spotify.com/v1/tracks/1Bo4rmJ5bFUcq03tjJY98H', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Bo4rmJ5bFUcq03tjJY98H', 'duration_ms': 211933, 'time_signature': 4}"
3qoIxlw9BCybS73pNyWPJp,When You Wish Upon A Star,7iHXhGerkdpvUAIb67GCSj,Diana Panton,40,"{'danceability': 0.438, 'energy': 0.109, 'key': 10, 'loudness': -15.467, 'mode': 1, 'speechiness': 0.038, 'acousticness': 0.979, 'instrumentalness': 0.00134, 'liveness': 0.108, 'valence': 0.171, 'tempo': 132.085, 'type': 'audio_features', 'id': '3qoIxlw9BCybS73pNyWPJp', 'uri': 'spotify:track:3qoIxlw9BCybS73pNyWPJp', 'track_href': 'https://api.spotify.com/v1/tracks/3qoIxlw9BCybS73pNyWPJp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3qoIxlw9BCybS73pNyWPJp', 'duration_ms': 348827, 'time_signature': 4}"
0Jl0USpv14UaoId0QvRAh9,The Rainbow Connection,7iHXhGerkdpvUAIb67GCSj,Diana Panton,29,"{'danceability': 0.584, 'energy': 0.17, 'key': 2, 'loudness': -12.931, 'mode': 0, 'speechiness': 0.041, 'acousticness': 0.957, 'instrumentalness': 0, 'liveness': 0.0997, 'valence': 0.473, 'tempo': 113.266, 'type': 'audio_features', 'id': '0Jl0USpv14UaoId0QvRAh9', 'uri': 'spotify:track:0Jl0USpv14UaoId0QvRAh9', 'track_href': 'https://api.spotify.com/v1/tracks/0Jl0USpv14UaoId0QvRAh9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Jl0USpv14UaoId0QvRAh9', 'duration_ms': 199453, 'time_signature': 3}"
5ti09WcpS4iZ7kmj5EDmbW,When You Wish Upon A Star - Lullaby Version,26UV9EKIInWeV0jJysGZum,Nursery Rhymes ABC,22,"{'danceability': 0.284, 'energy': 0.0356, 'key': 7, 'loudness': -21.525, 'mode': 1, 'speechiness': 0.0365, 'acousticness': 0.93, 'instrumentalness': 0, 'liveness': 0.17, 'valence': 0.137, 'tempo': 73.434, 'type': 'audio_features', 'id': '5ti09WcpS4iZ7kmj5EDmbW', 'uri': 'spotify:track:5ti09WcpS4iZ7kmj5EDmbW', 'track_href': 'https://api.spotify.com/v1/tracks/5ti09WcpS4iZ7kmj5EDmbW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ti09WcpS4iZ7kmj5EDmbW', 'duration_ms': 166316, 'time_signature': 5}"
6dgUya35uo964z7GZXM07g,Nonsense,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,88,"{'danceability': 0.74, 'energy': 0.697, 'key': 8, 'loudness': -4.912, 'mode': 1, 'speechiness': 0.034, 'acousticness': 0.0268, 'instrumentalness': 0, 'liveness': 0.224, 'valence': 0.732, 'tempo': 138.992, 'type': 'audio_features', 'id': '6dgUya35uo964z7GZXM07g', 'uri': 'spotify:track:6dgUya35uo964z7GZXM07g', 'track_href': 'https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g', 'duration_ms': 163648, 'time_signature': 4}"
5KeI897tZgjezHKvxlaOaR,Nonsense - Sped Up Version,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,61,"{'danceability': 0.541, 'energy': 0.841, 'key': 11, 'loudness': -2.493, 'mode': 1, 'speechiness': 0.147, 'acousticness': 0.0309, 'instrumentalness': 0, 'liveness': 0.599, 'valence': 0.658, 'tempo': 165.882, 'type': 'audio_features', 'id': '5KeI897tZgjezHKvxlaOaR', 'uri': 'spotify:track:5KeI897tZgjezHKvxlaOaR', 'track_href': 'https://api.spotify.com/v1/tracks/5KeI897tZgjezHKvxlaOaR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5KeI897tZgjezHKvxlaOaR', 'duration_ms': 137515, 'time_signature': 4}"
295yMpAt6diQvGFg98SUb1,Sweet Pumpkin (feat. Gerald Clayton) - Duo Version,5LkbTSqXfMBjFSGi9LOGjq,Samara Joy,22,"{'danceability': 0.689, 'energy': 0.168, 'key': 8, 'loudness': -11.819, 'mode': 1, 'speechiness': 0.0465, 'acousticness': 0.987, 'instrumentalness': 0.000149, 'liveness': 0.0829, 'valence': 0.485, 'tempo': 103.688, 'type': 'audio_features', 'id': '295yMpAt6diQvGFg98SUb1', 'uri': 'spotify:track:295yMpAt6diQvGFg98SUb1', 'track_href': 'https://api.spotify.com/v1/tracks/295yMpAt6diQvGFg98SUb1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/295yMpAt6diQvGFg98SUb1', 'duration_ms': 224320, 'time_signature': 4}"
5FAUwmHyCfhB04I4hhc7DV,Sweet,0vcbn6MqAvgM8Gh6wh8d6X,Xydo,26,"{'danceability': 0.659, 'energy': 0.573, 'key': 3, 'loudness': -5.782, 'mode': 1, 'speechiness': 0.0314, 'acousticness': 0.614, 'instrumentalness': 0, 'liveness': 0.184, 'valence': 0.486, 'tempo': 128.986, 'type': 'audio_features', 'id': '5FAUwmHyCfhB04I4hhc7DV', 'uri': 'spotify:track:5FAUwmHyCfhB04I4hhc7DV', 'track_href': 'https://api.spotify.com/v1/tracks/5FAUwmHyCfhB04I4hhc7DV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5FAUwmHyCfhB04I4hhc7DV', 'duration_ms': 184600, 'time_signature': 4}"
5HB8Olk0vxhv8ynsh1x04y,Honestly,1mDDvUPSs2dSr4QKAQmOql,LIMELIGHT,39,"{'danceability': 0.753, 'energy': 0.855, 'key': 11, 'loudness': -2.442, 'mode': 1, 'speechiness': 0.0596, 'acousticness': 0.205, 'instrumentalness': 0, 'liveness': 0.12, 'valence': 0.698, 'tempo': 108.992, 'type': 'audio_features', 'id': '5HB8Olk0vxhv8ynsh1x04y', 'uri': 'spotify:track:5HB8Olk0vxhv8ynsh1x04y', 'track_href': 'https://api.spotify.com/v1/tracks/5HB8Olk0vxhv8ynsh1x04y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5HB8Olk0vxhv8ynsh1x04y', 'duration_ms': 189747, 'time_signature': 4}"
3eTsQnDR30FXtkyOYFazC7,Colorful,5Z71xE9prhpHrqL5thVMyK,tripleS,33,"{'danceability': 0.724, 'energy': 0.767, 'key': 1, 'loudness': -3.697, 'mode': 1, 'speechiness': 0.049, 'acousticness': 0.0605, 'instrumentalness': 0, 'liveness': 0.123, 'valence': 0.373, 'tempo': 114.979, 'type': 'audio_features', 'id': '3eTsQnDR30FXtkyOYFazC7', 'uri': 'spotify:track:3eTsQnDR30FXtkyOYFazC7', 'track_href': 'https://api.spotify.com/v1/tracks/3eTsQnDR30FXtkyOYFazC7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3eTsQnDR30FXtkyOYFazC7', 'duration_ms': 202080, 'time_signature': 4}"
2rbfCOgXMPoBLBrK2wLX5K,Chocolate,5TnQc2N1iKlFjYD7CPGvFc,DAY6,44,"{'danceability': 0.713, 'energy': 0.687, 'key': 11, 'loudness': -9.56, 'mode': 1, 'speechiness': 0.0899, 'acousticness': 0.213, 'instrumentalness': 0, 'liveness': 0.334, 'valence': 0.877, 'tempo': 115.053, 'type': 'audio_features', 'id': '2rbfCOgXMPoBLBrK2wLX5K', 'uri': 'spotify:track:2rbfCOgXMPoBLBrK2wLX5K', 'track_href': 'https://api.spotify.com/v1/tracks/2rbfCOgXMPoBLBrK2wLX5K', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2rbfCOgXMPoBLBrK2wLX5K', 'duration_ms': 196285, 'time_signature': 4}"
3i0FkJYlU4MFfYkjFHXXAM,I'm Not Here To Make Friends,2wY79sveU1sp5g7SokKOiI,Sam Smith,69,"{'danceability': 0.697, 'energy': 0.899, 'key': 0, 'loudness': -4.451, 'mode': 1, 'speechiness': 0.0669, 'acousticness': 0.178, 'instrumentalness': 1.02e-05, 'liveness': 0.418, 'valence': 0.833, 'tempo': 114.939, 'type': 'audio_features', 'id': '3i0FkJYlU4MFfYkjFHXXAM', 'uri': 'spotify:track:3i0FkJYlU4MFfYkjFHXXAM', 'track_href': 'https://api.spotify.com/v1/tracks/3i0FkJYlU4MFfYkjFHXXAM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3i0FkJYlU4MFfYkjFHXXAM', 'duration_ms': 229605, 'time_signature': 4}"
5cBz1eRdiLpTVcKBZkHnul,ILYAF (I love you always forever),2EfG2EoT8GFJrMiilbTVl2,Donna Lewis,47,"{'danceability': 0.733, 'energy': 0.855, 'key': 0, 'loudness': -4.951, 'mode': 1, 'speechiness': 0.0528, 'acousticness': 0.388, 'instrumentalness': 1.15e-06, 'liveness': 0.141, 'valence': 0.163, 'tempo': 111.958, 'type': 'audio_features', 'id': '5cBz1eRdiLpTVcKBZkHnul', 'uri': 'spotify:track:5cBz1eRdiLpTVcKBZkHnul', 'track_href': 'https://api.spotify.com/v1/tracks/5cBz1eRdiLpTVcKBZkHnul', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5cBz1eRdiLpTVcKBZkHnul', 'duration_ms': 166092, 'time_signature': 4}"
39chWt35fC3T8I8qxAiYuB,"You, Dear",7LlIWfvgWlDBXfxCvCFbuC,Eloise,52,"{'danceability': 0.751, 'energy': 0.476, 'key': 11, 'loudness': -7.807, 'mode': 1, 'speechiness': 0.303, 'acousticness': 0.764, 'instrumentalness': 0, 'liveness': 0.418, 'valence': 0.394, 'tempo': 71.019, 'type': 'audio_features', 'id': '39chWt35fC3T8I8qxAiYuB', 'uri': 'spotify:track:39chWt35fC3T8I8qxAiYuB', 'track_href': 'https://api.spotify.com/v1/tracks/39chWt35fC3T8I8qxAiYuB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/39chWt35fC3T8I8qxAiYuB', 'duration_ms': 187125, 'time_signature': 4}"
34AqlVJAe7l15LFCDV8lSX,"1, 2, 7 (Time Stops)",7f4ignuCJhLXfZ9giKT7rH,NCT 127,41,"{'danceability': 0.663, 'energy': 0.775, 'key': 7, 'loudness': -4.039, 'mode': 1, 'speechiness': 0.0904, 'acousticness': 0.101, 'instrumentalness': 0, 'liveness': 0.117, 'valence': 0.271, 'tempo': 93.894, 'type': 'audio_features', 'id': '34AqlVJAe7l15LFCDV8lSX', 'uri': 'spotify:track:34AqlVJAe7l15LFCDV8lSX', 'track_href': 'https://api.spotify.com/v1/tracks/34AqlVJAe7l15LFCDV8lSX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/34AqlVJAe7l15LFCDV8lSX', 'duration_ms': 216867, 'time_signature': 4}"
4CHnBhfsGuReet1IMOrueC,Mr. Everything,2a727ekkPaUHk0bMifk7fj,Billkin,58,"{'danceability': 0.742, 'energy': 0.605, 'key': 0, 'loudness': -6.156, 'mode': 1, 'speechiness': 0.037, 'acousticness': 0.202, 'instrumentalness': 0, 'liveness': 0.175, 'valence': 0.869, 'tempo': 97.014, 'type': 'audio_features', 'id': '4CHnBhfsGuReet1IMOrueC', 'uri': 'spotify:track:4CHnBhfsGuReet1IMOrueC', 'track_href': 'https://api.spotify.com/v1/tracks/4CHnBhfsGuReet1IMOrueC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4CHnBhfsGuReet1IMOrueC', 'duration_ms': 201500, 'time_signature': 4}"
2foowdvesE4yiiuxH25D6q,MOONLIGHT SUNRISE,7n2Ycct7Beij7Dj7meI4X0,TWICE,31,"{'danceability': 0.746, 'energy': 0.78, 'key': 1, 'loudness': -3.279, 'mode': 1, 'speechiness': 0.0563, 'acousticness': 0.401, 'instrumentalness': 4.08e-06, 'liveness': 0.0895, 'valence': 0.607, 'tempo': 125.089, 'type': 'audio_features', 'id': '2foowdvesE4yiiuxH25D6q', 'uri': 'spotify:track:2foowdvesE4yiiuxH25D6q', 'track_href': 'https://api.spotify.com/v1/tracks/2foowdvesE4yiiuxH25D6q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2foowdvesE4yiiuxH25D6q', 'duration_ms': 180320, 'time_signature': 4}"
43wROOsAEK0F3Fu46Vjn7W,Beautiful In White,3Q2ya2vGeOhQ9CaF9wWNP6,Shane Filan,64,"{'danceability': 0.554, 'energy': 0.398, 'key': 7, 'loudness': -5.598, 'mode': 1, 'speechiness': 0.0245, 'acousticness': 0.359, 'instrumentalness': 0, 'liveness': 0.123, 'valence': 0.259, 'tempo': 76.006, 'type': 'audio_features', 'id': '43wROOsAEK0F3Fu46Vjn7W', 'uri': 'spotify:track:43wROOsAEK0F3Fu46Vjn7W', 'track_href': 'https://api.spotify.com/v1/tracks/43wROOsAEK0F3Fu46Vjn7W', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/43wROOsAEK0F3Fu46Vjn7W', 'duration_ms': 232040, 'time_signature': 4}"
